txn_id,ts,bank,upi_app,amount,status,failure_reason,processing_ms,retry,refund_time_min
T0000349,1764546960,HDFC Bank,PhonePe,24.26,SUCCESS,,315,N,
T0000350,1764424740,SBI,GooglePay,20.44,SUCCESS,,207,N,
T0000351,1763965380,Axis Bank,AmazonPay,37.31,SUCCESS,,398,N,
T0000352,1764268440,SBI,Paytm,21.08,FAILED,insufficient_balance,220,N,
T0000353,1764154560,HDFC Bank,GooglePay,37.77,SUCCESS,,244,N,
T0000354,1764280800,Kotak,GooglePay,17.89,SUCCESS,,268,N,
T0000355,1764368460,Kotak,GooglePay,22.31,SUCCESS,,554,N,
T0000356,1764353280,HDFC Bank,PhonePe,43.08,FAILED,bank_timeout,351,Y,
T0000357,1764364320,Axis Bank,GooglePay,21.93,SUCCESS,,531,N,
T0000358,1764540900,ICICI Bank,AmazonPay,49.46,SUCCESS,,284,N,
T0000359,1764003000,SBI,AmazonPay,16.31,SUCCESS,,267,N,
T0000360,1764289860,SBI,Paytm,22.4,SUCCESS,,173,N,
T0000361,1764190020,Axis Bank,AmazonPay,49.67,FAILED,bank_timeout,351,Y,
T0000362,1764170460,ICICI Bank,AmazonPay,18.46,SUCCESS,,581,N,
T0000363,1764098700,SBI,GooglePay,17.39,SUCCESS,,631,N,
T0000364,1763993100,ICICI Bank,AmazonPay,13.6,SUCCESS,,262,N,
T0000365,1764272640,Axis Bank,GooglePay,22.58,SUCCESS,,251,N,
T0000366,1764342120,SBI,AmazonPay,36.0,FAILED,unknown_error,243,Y,
T0000367,1764194040,SBI,Paytm,30.98,FAILED,gateway_timeout,193,N,
T0000368,1764493560,SBI,GooglePay,29.25,SUCCESS,,368,N,
T0000369,1764191940,Axis Bank,Paytm,43.56,SUCCESS,,498,N,
T0000370,1764277260,Kotak,Paytm,29.34,SUCCESS,,231,N,
T0000371,1764261360,SBI,PhonePe,30.4,SUCCESS,,202,N,
T0000372,1764281460,HDFC Bank,Paytm,13.62,SUCCESS,,247,N,
T0000373,1764266760,Kotak,BankApp,42.72,SUCCESS,,181,N,
T0000374,1764096240,SBI,Paytm,52.73,FAILED,unknown_error,220,Y,
T0000375,1764527700,ICICI Bank,Paytm,49.11,SUCCESS,,426,N,
T0000376,1764285240,Axis Bank,Paytm,31.16,SUCCESS,,330,N,
T0000377,1764240180,ICICI Bank,AmazonPay,40.45,SUCCESS,,315,N,
T0000378,1764389460,HDFC Bank,BankApp,44.98,SUCCESS,,231,N,
T0000379,1764188040,SBI,Paytm,32.75,SUCCESS,,496,N,
T0000380,1764364380,HDFC Bank,PhonePe,24.83,SUCCESS,,240,N,
T0000381,1764185460,Kotak,PhonePe,19.77,SUCCESS,,635,N,
T0000382,1764279360,ICICI Bank,Paytm,19.82,SUCCESS,,102,N,
T0000383,1764526800,HDFC Bank,Paytm,44.46,SUCCESS,,283,N,
T0000384,1764525660,HDFC Bank,BankApp,42.11,SUCCESS,,501,N,
T0000385,1764540300,ICICI Bank,PhonePe,41.93,SUCCESS,,505,N,
T0000386,1764052980,ICICI Bank,BankApp,28.7,SUCCESS,,226,N,
T0000387,1764287520,Kotak,PhonePe,23.06,SUCCESS,,229,N,
T0000388,1764418440,HDFC Bank,GooglePay,23.65,FAILED,insufficient_balance,548,Y,
T0000389,1764545700,Kotak,PhonePe,31.97,SUCCESS,,377,N,
T0000390,1764432240,Axis Bank,GooglePay,42.28,FAILED,unknown_error,40,N,
T0000391,1764098940,SBI,Paytm,37.25,SUCCESS,,202,N,
T0000392,1764277620,HDFC Bank,GooglePay,38.63,SUCCESS,,40,N,
T0000393,1764089760,ICICI Bank,AmazonPay,18.22,SUCCESS,,587,N,
T0000394,1764156660,Axis Bank,PhonePe,44.74,FAILED,network_issue,366,N,
T0000395,1764186120,ICICI Bank,BankApp,22.71,FAILED,gateway_timeout,664,N,
T0000396,1764291300,SBI,AmazonPay,31.78,SUCCESS,,494,N,
T0000397,1764366540,Axis Bank,GooglePay,54.09,SUCCESS,,345,N,
T0000398,1764434640,Axis Bank,PhonePe,13.78,SUCCESS,,530,N,
T0000399,1764189540,Kotak,PhonePe,49.01,SUCCESS,,561,N,
T0000400,1764191460,Kotak,BankApp,39.3,SUCCESS,,374,N,
T0000401,1764010080,Kotak,PhonePe,40.23,FAILED,insufficient_balance,496,N,25.0
T0000402,1764546060,Kotak,Paytm,38.46,SUCCESS,,498,N,
T0000403,1764219360,HDFC Bank,PhonePe,13.95,SUCCESS,,106,N,
T0000404,1764540480,HDFC Bank,BankApp,35.56,SUCCESS,,184,N,
T0000405,1764530100,HDFC Bank,AmazonPay,32.15,SUCCESS,,378,N,
T0000406,1764184380,Kotak,PhonePe,12.73,SUCCESS,,392,N,
T0000407,1764364860,SBI,AmazonPay,22.19,FAILED,network_issue,244,N,
T0000408,1764222300,SBI,AmazonPay,25.57,SUCCESS,,40,N,
T0000409,1764279720,ICICI Bank,Paytm,15.57,SUCCESS,,40,N,
T0000410,1764527940,ICICI Bank,GooglePay,13.1,SUCCESS,,235,N,
T0000411,1764529380,Axis Bank,BankApp,16.41,SUCCESS,,501,N,
T0000412,1764053580,Axis Bank,PhonePe,17.34,SUCCESS,,387,N,
T0000413,1764449160,HDFC Bank,AmazonPay,12.6,SUCCESS,,405,N,
T0000414,1764079800,Axis Bank,GooglePay,42.44,SUCCESS,,506,N,
T0000415,1763984940,ICICI Bank,AmazonPay,16.3,SUCCESS,,201,N,
T0000416,1764103620,HDFC Bank,BankApp,33.56,SUCCESS,,327,N,
T0000417,1764328440,HDFC Bank,BankApp,22.78,SUCCESS,,235,N,
T0000418,1764448020,HDFC Bank,GooglePay,32.17,SUCCESS,,216,N,
T0000419,1764378960,SBI,Paytm,25.26,SUCCESS,,418,N,
T0000420,1764201060,HDFC Bank,Paytm,41.04,FAILED,unknown_error,520,Y,
T0000421,1764142200,ICICI Bank,AmazonPay,34.52,SUCCESS,,288,N,
T0000422,1764415800,SBI,GooglePay,17.23,SUCCESS,,138,N,
T0000423,1764267960,ICICI Bank,GooglePay,34.91,FAILED,gateway_timeout,407,N,
T0000424,1764270660,SBI,AmazonPay,43.77,FAILED,bank_timeout,263,N,53.0
T0000425,1764034620,ICICI Bank,GooglePay,12.6,SUCCESS,,484,N,
T0000426,1764534060,Kotak,Paytm,41.13,FAILED,insufficient_balance,434,Y,
T0000427,1764400560,Kotak,Paytm,32.42,SUCCESS,,240,N,
T0000428,1764496080,SBI,PhonePe,21.63,SUCCESS,,390,N,
T0000429,1764188220,Kotak,BankApp,14.3,SUCCESS,,397,N,
T0000430,1764225120,SBI,GooglePay,28.31,SUCCESS,,512,N,
T0000431,1764369120,ICICI Bank,PhonePe,50.21,FAILED,gateway_timeout,233,N,84.0
T0000432,1764445140,Axis Bank,AmazonPay,42.72,SUCCESS,,373,N,
T0000433,1764197580,SBI,GooglePay,17.5,SUCCESS,,267,N,
T0000434,1764541080,ICICI Bank,PhonePe,19.86,SUCCESS,,547,N,
T0000435,1764076860,Axis Bank,GooglePay,13.73,SUCCESS,,310,N,
T0000436,1764544680,Axis Bank,AmazonPay,42.45,SUCCESS,,387,N,
T0000437,1764363780,Kotak,PhonePe,15.48,SUCCESS,,421,N,
T0000438,1764536760,Kotak,BankApp,39.42,SUCCESS,,409,N,
T0000439,1764286140,Kotak,PhonePe,10.85,SUCCESS,,379,N,
T0000440,1764227460,Axis Bank,PhonePe,48.54,SUCCESS,,434,N,
T0000441,1764018240,Kotak,PhonePe,14.36,SUCCESS,,631,N,
T0000442,1764224340,ICICI Bank,Paytm,39.95,FAILED,bank_timeout,409,N,45.0
T0000443,1764056220,Kotak,AmazonPay,17.55,SUCCESS,,40,N,
T0000444,1764423060,Axis Bank,Paytm,12.46,SUCCESS,,611,N,
T0000445,1764294180,ICICI Bank,AmazonPay,31.2,FAILED,daily_limit_exceeded,381,Y,
T0000446,1764361020,ICICI Bank,PhonePe,15.69,SUCCESS,,311,N,
T0000447,1764099840,SBI,GooglePay,13.06,FAILED,unknown_error,466,N,
T0000448,1764003240,ICICI Bank,PhonePe,39.32,FAILED,unknown_error,399,N,
T0000449,1764187740,ICICI Bank,AmazonPay,44.75,SUCCESS,,380,N,
T0000450,1764534960,ICICI Bank,BankApp,45.84,SUCCESS,,240,N,
T0000451,1764284340,Axis Bank,BankApp,47.44,SUCCESS,,318,N,
T0000452,1764541860,SBI,GooglePay,29.23,SUCCESS,,441,N,
T0000453,1764103080,HDFC Bank,Paytm,33.58,SUCCESS,,496,N,
T0000454,1764021480,HDFC Bank,GooglePay,14.54,FAILED,insufficient_balance,421,N,
T0000455,1764345240,Kotak,PhonePe,27.3,SUCCESS,,120,N,
T0000456,1764522480,Kotak,GooglePay,41.28,SUCCESS,,326,N,
T0000457,1764015060,ICICI Bank,PhonePe,40.29,SUCCESS,,710,N,
T0000458,1763963580,HDFC Bank,GooglePay,46.54,SUCCESS,,231,N,
T0000459,1764123660,ICICI Bank,Paytm,25.6,SUCCESS,,408,N,
T0000460,1764139620,Axis Bank,BankApp,37.1,SUCCESS,,342,N,
T0000461,1764542640,HDFC Bank,BankApp,52.65,SUCCESS,,243,N,
T0000462,1764094380,Kotak,GooglePay,14.98,SUCCESS,,262,N,
T0000463,1764375840,SBI,AmazonPay,32.52,FAILED,network_issue,216,N,
T0000464,1764008100,Kotak,BankApp,24.34,SUCCESS,,274,N,
T0000465,1764063840,SBI,GooglePay,49.6,FAILED,gateway_timeout,284,N,
T0000466,1764093420,HDFC Bank,GooglePay,39.44,SUCCESS,,236,N,
T0000467,1764115740,Axis Bank,BankApp,46.98,SUCCESS,,284,N,
T0000468,1764535080,SBI,GooglePay,14.01,SUCCESS,,302,N,
T0000469,1764201000,Axis Bank,PhonePe,14.75,SUCCESS,,265,N,
T0000470,1764370440,Axis Bank,Paytm,14.47,SUCCESS,,167,N,
T0000471,1764488100,Axis Bank,AmazonPay,15.01,SUCCESS,,483,N,
T0000472,1764525720,SBI,BankApp,25.25,SUCCESS,,339,N,
T0000473,1764013740,SBI,GooglePay,20.12,SUCCESS,,475,N,
T0000474,1764102900,Axis Bank,PhonePe,33.97,SUCCESS,,182,N,
T0000475,1764171480,Axis Bank,GooglePay,44.2,SUCCESS,,432,N,
T0000476,1764196620,Axis Bank,AmazonPay,33.9,SUCCESS,,444,N,
T0000477,1764243840,SBI,PhonePe,44.25,SUCCESS,,203,N,
T0000478,1764487080,ICICI Bank,PhonePe,34.2,SUCCESS,,66,N,
T0000479,1764444420,SBI,BankApp,16.4,SUCCESS,,40,N,
T0000480,1764222420,Kotak,Paytm,49.31,SUCCESS,,437,N,
T0000481,1764180840,Kotak,PhonePe,37.1,SUCCESS,,361,N,
T0000482,1764369540,SBI,BankApp,36.76,SUCCESS,,400,N,
T0000483,1764084960,SBI,BankApp,36.87,SUCCESS,,537,N,
T0000484,1764100440,Kotak,GooglePay,11.84,SUCCESS,,206,N,
T0000485,1764445320,SBI,Paytm,50.94,SUCCESS,,272,N,
T0000486,1764373320,Axis Bank,PhonePe,39.48,SUCCESS,,123,N,
T0000487,1764212940,SBI,BankApp,51.37,SUCCESS,,287,N,
T0000488,1764124200,Kotak,PhonePe,39.11,SUCCESS,,627,N,
T0000489,1764240120,ICICI Bank,PhonePe,27.28,SUCCESS,,431,N,
T0000490,1764289560,ICICI Bank,PhonePe,31.55,FAILED,bank_timeout,717,N,
T0000491,1764199440,Axis Bank,GooglePay,47.05,SUCCESS,,113,N,
T0000492,1764247860,Axis Bank,BankApp,40.64,FAILED,network_issue,441,N,
T0000493,1764286500,SBI,GooglePay,12.32,SUCCESS,,443,N,
T0000494,1764270420,SBI,Paytm,24.8,SUCCESS,,127,N,
T0000495,1764439080,Kotak,GooglePay,36.68,SUCCESS,,451,N,
T0000496,1764187260,ICICI Bank,Paytm,45.33,SUCCESS,,181,N,
T0000497,1764145380,SBI,AmazonPay,33.0,SUCCESS,,299,N,
T0000498,1764443400,HDFC Bank,PhonePe,40.83,SUCCESS,,273,N,
T0000499,1764527520,SBI,BankApp,36.54,SUCCESS,,704,N,
T0000500,1764373320,HDFC Bank,PhonePe,34.73,SUCCESS,,528,N,
T0000501,1764010380,Axis Bank,BankApp,32.43,SUCCESS,,140,N,
T0000502,1764197340,Kotak,GooglePay,15.07,SUCCESS,,647,N,
T0000503,1764283500,ICICI Bank,GooglePay,50.29,SUCCESS,,339,N,
T0000504,1764240540,Kotak,PhonePe,38.98,SUCCESS,,348,N,
T0000505,1764014880,Kotak,PhonePe,50.24,SUCCESS,,301,N,
T0000506,1764052500,HDFC Bank,GooglePay,24.5,SUCCESS,,587,N,
T0000507,1764042480,ICICI Bank,PhonePe,26.63,SUCCESS,,361,N,
T0000508,1764371460,Axis Bank,BankApp,31.89,SUCCESS,,382,N,
T0000509,1764386400,HDFC Bank,PhonePe,15.9,SUCCESS,,427,N,
T0000510,1764537660,Kotak,PhonePe,26.32,FAILED,gateway_timeout,379,N,51.0
T0000511,1764526500,Axis Bank,BankApp,39.47,FAILED,bank_timeout,388,N,
T0000512,1764501060,Kotak,PhonePe,42.13,SUCCESS,,366,N,
T0000513,1764367980,Kotak,PhonePe,48.61,SUCCESS,,348,N,
T0000514,1764014340,HDFC Bank,GooglePay,47.16,SUCCESS,,263,N,
T0000515,1764008220,HDFC Bank,BankApp,29.29,SUCCESS,,473,N,
T0000516,1764209100,Kotak,PhonePe,12.38,SUCCESS,,445,N,
T0000517,1764083640,Axis Bank,GooglePay,35.22,FAILED,daily_limit_exceeded,349,N,
T0000518,1764527040,HDFC Bank,BankApp,30.07,SUCCESS,,434,N,
T0000519,1764066660,HDFC Bank,GooglePay,22.55,SUCCESS,,454,N,
T0000520,1764244320,HDFC Bank,BankApp,23.01,SUCCESS,,129,N,
T0000521,1764097800,Axis Bank,AmazonPay,18.85,SUCCESS,,303,N,
T0000522,1764525060,Kotak,BankApp,24.47,SUCCESS,,403,N,
T0000523,1764489360,Axis Bank,Paytm,16.28,SUCCESS,,209,N,
T0000524,1763983320,Axis Bank,Paytm,45.64,FAILED,daily_limit_exceeded,522,Y,
T0000525,1764284520,Kotak,Paytm,26.23,SUCCESS,,527,N,
T0000526,1764226500,HDFC Bank,PhonePe,38.27,SUCCESS,,444,N,
T0000527,1764196080,ICICI Bank,Paytm,42.8,SUCCESS,,370,N,
T0000528,1764424500,Axis Bank,PhonePe,39.89,SUCCESS,,401,N,
T0000529,1764444300,SBI,GooglePay,42.32,SUCCESS,,257,N,
T0000530,1764024000,Kotak,GooglePay,42.71,SUCCESS,,369,N,
T0000531,1764452580,HDFC Bank,BankApp,26.46,SUCCESS,,537,N,
T0000532,1764095700,HDFC Bank,BankApp,45.96,SUCCESS,,261,N,
T0000533,1764343860,HDFC Bank,AmazonPay,39.24,SUCCESS,,321,N,
T0000534,1764422400,ICICI Bank,PhonePe,23.64,SUCCESS,,350,N,
T0000535,1764014880,Axis Bank,AmazonPay,26.34,SUCCESS,,310,N,
T0000536,1764438900,Axis Bank,AmazonPay,14.06,SUCCESS,,669,N,
T0000537,1764111060,ICICI Bank,Paytm,23.19,SUCCESS,,287,N,
T0000538,1764479580,Kotak,PhonePe,30.82,SUCCESS,,525,N,
T0000539,1764443400,HDFC Bank,GooglePay,31.5,SUCCESS,,319,N,
T0000540,1764013140,ICICI Bank,PhonePe,57.13,SUCCESS,,480,N,
T0000541,1764022860,HDFC Bank,BankApp,38.07,SUCCESS,,756,N,
T0000542,1764273780,Kotak,AmazonPay,40.4,SUCCESS,,299,N,
T0000543,1764028080,Kotak,Paytm,46.44,SUCCESS,,425,N,
T0000544,1764203280,Axis Bank,Paytm,47.18,SUCCESS,,278,N,
T0000545,1764060060,ICICI Bank,AmazonPay,30.38,SUCCESS,,451,N,
T0000546,1763969280,Kotak,GooglePay,39.21,SUCCESS,,345,N,
T0000547,1764437640,HDFC Bank,BankApp,17.15,SUCCESS,,386,N,
T0000548,1764353700,Axis Bank,GooglePay,47.55,SUCCESS,,417,N,
T0000549,1764192780,HDFC Bank,GooglePay,38.01,SUCCESS,,318,N,
T0000550,1764434580,Axis Bank,BankApp,35.61,SUCCESS,,350,N,
T0000551,1764417780,ICICI Bank,AmazonPay,48.17,SUCCESS,,342,N,
T0000552,1764027720,SBI,GooglePay,31.4,SUCCESS,,299,N,
T0000553,1764269340,SBI,PhonePe,18.31,SUCCESS,,298,N,
T0000554,1764280560,SBI,Paytm,14.66,SUCCESS,,461,N,
T0000555,1764371100,ICICI Bank,BankApp,32.63,SUCCESS,,378,N,
T0000556,1764361620,SBI,GooglePay,37.6,SUCCESS,,142,N,
T0000557,1764330660,Axis Bank,Paytm,32.26,SUCCESS,,138,N,
T0000558,1764527640,HDFC Bank,Paytm,56.32,SUCCESS,,322,N,
T0000559,1764047100,HDFC Bank,GooglePay,38.23,SUCCESS,,452,N,
T0000560,1764516660,Kotak,AmazonPay,44.56,SUCCESS,,238,N,
T0000561,1764514320,Axis Bank,AmazonPay,43.19,SUCCESS,,358,N,
T0000562,1764088620,Axis Bank,BankApp,15.5,SUCCESS,,425,N,
T0000563,1764357960,Axis Bank,Paytm,34.35,SUCCESS,,415,N,
T0000564,1764540180,ICICI Bank,PhonePe,22.81,SUCCESS,,371,N,
T0000565,1764024060,SBI,AmazonPay,36.48,SUCCESS,,68,N,
T0000566,1764072000,SBI,GooglePay,51.05,SUCCESS,,280,N,
T0000567,1764400200,ICICI Bank,PhonePe,12.98,SUCCESS,,289,N,
T0000568,1764006600,Axis Bank,Paytm,48.54,SUCCESS,,559,N,
T0000569,1764154200,SBI,BankApp,32.22,SUCCESS,,493,N,
T0000570,1764539460,Kotak,AmazonPay,16.5,SUCCESS,,446,N,
T0000571,1764269340,HDFC Bank,GooglePay,19.81,SUCCESS,,402,N,
T0000572,1764296880,SBI,GooglePay,44.88,SUCCESS,,257,N,
T0000573,1764287820,HDFC Bank,GooglePay,50.32,SUCCESS,,195,N,
T0000574,1764355560,ICICI Bank,BankApp,13.66,SUCCESS,,263,N,
T0000575,1763945040,Kotak,PhonePe,31.99,FAILED,bank_timeout,208,N,
T0000576,1764391380,Axis Bank,AmazonPay,54.37,SUCCESS,,444,N,
T0000577,1764161400,HDFC Bank,PhonePe,20.6,FAILED,unknown_error,443,N,
T0000578,1764250920,HDFC Bank,AmazonPay,43.98,SUCCESS,,258,N,
T0000579,1764399840,Axis Bank,Paytm,37.53,SUCCESS,,435,N,
T0000580,1764211200,Axis Bank,AmazonPay,41.58,SUCCESS,,292,N,
T0000581,1764531420,Kotak,BankApp,15.03,FAILED,unknown_error,583,Y,
T0000582,1764371940,Axis Bank,PhonePe,16.51,FAILED,network_issue,555,Y,
T0000583,1764353100,ICICI Bank,Paytm,31.92,SUCCESS,,397,N,
T0000584,1764457200,HDFC Bank,Paytm,16.45,SUCCESS,,471,N,
T0000585,1764455160,SBI,AmazonPay,36.01,SUCCESS,,385,N,
T0000586,1764285720,SBI,PhonePe,18.01,SUCCESS,,115,N,
T0000587,1764148920,SBI,GooglePay,44.48,FAILED,daily_limit_exceeded,245,N,
T0000588,1764095280,ICICI Bank,Paytm,41.66,SUCCESS,,459,N,
T0000589,1764275100,SBI,GooglePay,36.73,FAILED,insufficient_balance,332,N,
T0000590,1764027180,SBI,Paytm,14.74,SUCCESS,,341,N,
T0000591,1763995800,ICICI Bank,AmazonPay,34.61,SUCCESS,,489,N,
T0000592,1764171480,SBI,PhonePe,26.26,SUCCESS,,399,N,
T0000593,1764531540,ICICI Bank,AmazonPay,23.47,SUCCESS,,552,N,
T0000594,1764020040,Kotak,BankApp,36.76,SUCCESS,,329,N,
T0000595,1764454560,HDFC Bank,PhonePe,46.77,SUCCESS,,422,N,
T0000596,1764271620,HDFC Bank,PhonePe,15.5,SUCCESS,,262,N,
T0000597,1764019020,HDFC Bank,PhonePe,48.79,SUCCESS,,518,N,
T0000598,1764443040,SBI,PhonePe,41.12,FAILED,daily_limit_exceeded,435,Y,
T0000599,1764269940,Kotak,PhonePe,27.75,SUCCESS,,278,N,
T0000600,1764184200,HDFC Bank,GooglePay,41.61,SUCCESS,,431,N,
T0000601,1764529140,SBI,GooglePay,24.47,SUCCESS,,178,N,
T0000602,1764261540,HDFC Bank,GooglePay,34.57,SUCCESS,,436,N,
T0000603,1764123060,SBI,Paytm,25.59,SUCCESS,,444,N,
T0000604,1764159420,Axis Bank,AmazonPay,32.77,SUCCESS,,325,N,
T0000605,1764525840,Axis Bank,BankApp,22.76,SUCCESS,,546,N,
T0000606,1764189720,SBI,PhonePe,49.94,SUCCESS,,642,N,
T0000607,1764368640,SBI,PhonePe,24.71,SUCCESS,,524,N,
T0000608,1764183960,Axis Bank,BankApp,38.45,FAILED,unknown_error,503,N,
T0000609,1764268260,HDFC Bank,BankApp,43.65,FAILED,bank_timeout,369,N,
T0000610,1764279540,Kotak,BankApp,18.19,SUCCESS,,319,N,
T0000611,1764355080,HDFC Bank,Paytm,43.48,SUCCESS,,253,N,
T0000612,1764538800,ICICI Bank,PhonePe,47.45,SUCCESS,,274,N,
T0000613,1764175800,Kotak,PhonePe,43.92,SUCCESS,,583,N,
T0000614,1764498360,Axis Bank,Paytm,42.89,SUCCESS,,351,N,
T0000615,1764544680,HDFC Bank,GooglePay,36.97,SUCCESS,,239,N,
T0000616,1764529680,HDFC Bank,PhonePe,11.52,SUCCESS,,377,N,
T0000617,1764459420,SBI,BankApp,49.74,SUCCESS,,264,N,
T0000618,1764544020,ICICI Bank,GooglePay,43.03,SUCCESS,,145,N,
T0000619,1764357600,Axis Bank,BankApp,14.49,SUCCESS,,206,N,
T0000620,1764369480,ICICI Bank,GooglePay,13.2,SUCCESS,,446,N,
T0000621,1764457020,Kotak,PhonePe,12.78,SUCCESS,,231,N,
T0000622,1764094860,Kotak,GooglePay,43.48,FAILED,bank_timeout,387,Y,
T0000623,1764330600,Axis Bank,Paytm,15.46,SUCCESS,,273,N,
T0000624,1764072600,ICICI Bank,GooglePay,13.21,SUCCESS,,500,N,
T0000625,1764089880,SBI,PhonePe,46.96,SUCCESS,,363,N,
T0000626,1764540180,SBI,Paytm,27.13,SUCCESS,,392,N,
T0000627,1764156540,SBI,GooglePay,40.29,SUCCESS,,490,N,
T0000628,1764064080,ICICI Bank,AmazonPay,38.83,SUCCESS,,287,N,
T0000629,1764389400,SBI,BankApp,40.14,SUCCESS,,123,N,
T0000630,1764450000,SBI,GooglePay,10.32,SUCCESS,,454,N,
T0000631,1764093660,HDFC Bank,PhonePe,21.73,FAILED,unknown_error,655,N,
T0000632,1764111360,SBI,AmazonPay,48.4,SUCCESS,,226,N,
T0000633,1764373680,SBI,AmazonPay,19.14,SUCCESS,,415,N,
T0000634,1764280380,Kotak,Paytm,44.61,SUCCESS,,520,N,
T0000635,1764267420,SBI,PhonePe,34.56,SUCCESS,,453,N,
T0000636,1764541800,Axis Bank,AmazonPay,44.65,SUCCESS,,348,N,
T0000637,1764442860,ICICI Bank,PhonePe,30.64,SUCCESS,,646,N,
T0000638,1764009300,Kotak,GooglePay,42.74,SUCCESS,,277,N,
T0000639,1764191640,HDFC Bank,AmazonPay,31.28,SUCCESS,,198,N,
T0000640,1764356760,HDFC Bank,Paytm,42.53,SUCCESS,,205,N,
T0000641,1764013320,HDFC Bank,AmazonPay,32.25,SUCCESS,,667,N,
T0000642,1764024540,Kotak,AmazonPay,11.69,SUCCESS,,267,N,
T0000643,1764114900,ICICI Bank,Paytm,16.21,SUCCESS,,374,N,
T0000644,1764201360,Kotak,Paytm,26.64,SUCCESS,,501,N,
T0000645,1764015300,SBI,PhonePe,34.52,SUCCESS,,464,N,
T0000646,1764364920,HDFC Bank,GooglePay,32.46,SUCCESS,,436,N,
T0000647,1764274920,Kotak,AmazonPay,29.23,SUCCESS,,252,N,
T0000648,1764282360,Axis Bank,AmazonPay,40.76,SUCCESS,,396,N,
T0000649,1764364140,ICICI Bank,Paytm,43.73,SUCCESS,,532,N,
T0000650,1764408540,SBI,Paytm,21.04,SUCCESS,,335,N,
T0000651,1764012540,ICICI Bank,AmazonPay,33.97,SUCCESS,,446,N,
T0000652,1764105600,Kotak,PhonePe,42.78,FAILED,daily_limit_exceeded,604,N,
T0000653,1764410160,HDFC Bank,Paytm,12.27,SUCCESS,,374,N,
T0000654,1764354240,Kotak,PhonePe,32.72,SUCCESS,,141,N,
T0000655,1764185640,Axis Bank,BankApp,23.17,SUCCESS,,286,N,
T0000656,1764248880,Kotak,AmazonPay,51.86,FAILED,bank_timeout,324,Y,
T0000657,1764535380,Kotak,BankApp,35.59,SUCCESS,,348,N,
T0000658,1764194280,Axis Bank,BankApp,17.27,SUCCESS,,324,N,
T0000659,1764379260,ICICI Bank,Paytm,51.34,SUCCESS,,520,N,
T0000660,1764366000,Axis Bank,GooglePay,42.3,SUCCESS,,320,N,
T0000661,1764155400,ICICI Bank,AmazonPay,13.74,SUCCESS,,561,N,
T0000662,1764359700,ICICI Bank,AmazonPay,20.86,SUCCESS,,394,N,
T0000663,1764451020,SBI,Paytm,42.09,SUCCESS,,219,N,
T0000664,1764362340,HDFC Bank,PhonePe,44.44,SUCCESS,,358,N,
T0000665,1764234240,ICICI Bank,PhonePe,50.67,SUCCESS,,194,N,
T0000666,1764311220,HDFC Bank,BankApp,21.07,SUCCESS,,371,N,
T0000667,1764180960,Kotak,BankApp,39.83,SUCCESS,,493,N,
T0000668,1764027180,ICICI Bank,AmazonPay,27.58,SUCCESS,,571,N,
T0000669,1764059760,SBI,BankApp,36.89,SUCCESS,,153,N,
T0000670,1763958060,ICICI Bank,GooglePay,31.03,SUCCESS,,410,N,
T0000671,1764418920,Kotak,AmazonPay,18.63,SUCCESS,,395,N,
T0000672,1764534300,ICICI Bank,AmazonPay,38.92,SUCCESS,,230,N,
T0000673,1764025560,SBI,Paytm,30.55,SUCCESS,,202,N,
T0000674,1764161220,HDFC Bank,GooglePay,31.07,SUCCESS,,142,N,
T0000675,1764013380,SBI,Paytm,19.41,SUCCESS,,309,N,
T0000676,1764544440,SBI,Paytm,32.36,SUCCESS,,544,N,
T0000677,1764378900,Kotak,AmazonPay,38.82,SUCCESS,,198,N,
T0000678,1764273900,Kotak,BankApp,19.79,SUCCESS,,307,N,
T0000679,1764047880,ICICI Bank,Paytm,14.9,SUCCESS,,304,N,
T0000680,1764365640,SBI,Paytm,46.14,SUCCESS,,332,N,
T0000681,1764182100,HDFC Bank,AmazonPay,49.83,SUCCESS,,410,N,
T0000682,1764183540,Kotak,AmazonPay,27.98,SUCCESS,,218,N,
T0000683,1764195420,HDFC Bank,PhonePe,17.07,FAILED,gateway_timeout,170,Y,
T0000684,1764280440,HDFC Bank,GooglePay,44.11,SUCCESS,,482,N,
T0000685,1764191460,SBI,GooglePay,37.0,SUCCESS,,169,N,
T0000686,1763983380,Kotak,PhonePe,27.74,SUCCESS,,311,N,
T0000687,1764124440,Kotak,PhonePe,43.87,SUCCESS,,329,N,
T0000688,1764445020,SBI,GooglePay,39.01,SUCCESS,,40,N,
T0000689,1764273660,HDFC Bank,PhonePe,39.34,SUCCESS,,357,N,
T0000690,1764359640,Kotak,BankApp,46.13,FAILED,unknown_error,571,N,
T0000691,1764104580,Axis Bank,GooglePay,22.97,SUCCESS,,221,N,
T0000692,1764535500,Axis Bank,PhonePe,19.46,FAILED,network_issue,238,N,
T0000693,1764530220,Axis Bank,BankApp,50.25,SUCCESS,,389,N,
T0000694,1764428820,Axis Bank,PhonePe,13.11,SUCCESS,,421,N,
T0000695,1764219540,HDFC Bank,Paytm,35.61,SUCCESS,,425,N,
T0000696,1763984160,ICICI Bank,GooglePay,46.16,SUCCESS,,536,N,
T0000697,1763993340,Axis Bank,GooglePay,15.16,SUCCESS,,230,N,
T0000698,1764363360,HDFC Bank,PhonePe,14.47,FAILED,unknown_error,112,N,
